Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1781137399,50,,Aggregated,9.400000,0.000000,3600,4500,5700,6900,17000,26000,32000,37000,40000,40000,40000,2205,398,3600.0,6204.056783723342,0.6971249999878637,40118.733125,280.7678004535147
1781137400,50,,Aggregated,8.400000,0.000000,3600,4500,5700,6900,17000,26000,32000,37000,40000,40000,40000,2211,398,3600.0,6208.126940084563,0.6971249999878637,40118.733125,280.38986883763005
1781137401,50,,Aggregated,7.700000,0.000000,3600,4500,5700,6900,17000,26000,32000,37000,40000,40000,40000,2212,398,3600.0,6208.404437098087,0.6971249999878637,40118.733125,280.3530741410488
1781137402,50,,Aggregated,7.100000,0.000000,3600,4500,5700,6900,17000,26000,32000,37000,40000,40000,40000,2214,398,3600.0,6212.161985032054,0.6971249999878637,40118.733125,280.19286359530264
1781137403,50,,Aggregated,7.100000,0.000000,3600,4500,5700,6900,17000,26000,32000,37000,40000,40000,40000,2214,398,3600.0,6212.161985032054,0.6971249999878637,40118.733125,280.19286359530264
1781137404,50,,Aggregated,7.100000,0.000000,3600,4500,5700,6900,17000,26000,32000,37000,40000,40000,40000,2214,398,3600.0,6212.161985032054,0.6971249999878637,40118.733125,280.19286359530264
1781137405,50,,Aggregated,4.300000,0.000000,3600,4500,5800,6900,17000,26000,32000,37000,40000,40000,40000,2216,398,3600.0,6217.5155642053105,0.6971249999878637,40118.733125,280.01579422382673
1781137406,50,,Aggregated,2.700000,0.000000,3600,4500,5800,7000,17000,26000,32000,37000,40000,40000,40000,2219,398,3600.0,6224.029994398364,0.6971249999878637,40118.733125,279.8026137899955
1781137407,50,,Aggregated,2.200000,0.000000,3600,4500,5800,7000,17000,26000,32000,37000,40000,40000,40000,2220,398,3600.0,6227.879959284671,0.6971249999878637,40118.733125,279.7315315315315
1781137408,50,,Aggregated,2.400000,0.000000,3600,4500,5800,7000,17000,26000,32000,37000,40000,40000,40000,2225,398,3600.0,6244.618303832796,0.6971249999878637,40118.733125,279.3775280898876
1781137410,50,,Aggregated,2.700000,0.000000,3600,4500,5800,7000,17000,26000,32000,37000,40000,40000,40000,2226,398,3600.0,6248.766560229098,0.6971249999878637,40118.733125,279.30682839173403
1781137411,50,,Aggregated,2.300000,0.000000,3600,4600,5800,7100,17000,26000,32000,37000,40000,40000,40000,2231,398,3600.0,6267.282207057362,0.6971249999878637,40118.733125,278.9887942626625
1781137412,50,,Aggregated,2.200000,0.000000,3600,4600,5800,7100,17000,26000,32000,37000,40000,40000,40000,2238,398,3600.0,6289.1484188766635,0.6971249999878637,40118.733125,278.5665773011618
1781137413,50,,Aggregated,2.200000,0.000000,3600,4600,5800,7100,17000,26000,32000,37000,40000,40000,40000,2238,398,3600.0,6289.1484188766635,0.6971249999878637,40118.733125,278.5665773011618
